Datum,Waterstand,Temperatuur water,B2214004 Luchtdruk,Waterstand gecorrigeerd
2024-08-19 09:00:00,1224.83,13.89,1018.2,1233.4
2024-08-19 08:00:00,1224.72,13.89,1018.1,1233.4
2024-08-19 07:00:00,1224.56,13.87,1017.5,1233.9
2024-08-19 06:00:00,1224.61,13.89,1017.5,1233.9
2024-08-19 05:00:00,1224.52,13.87,1017.4,1233.9
2024-08-19 04:00:00,1224.53,13.89,1017.5,1233.8
2024-08-19 03:00:00,1224.38,13.87,1017.4,1233.8
2024-08-19 02:00:00,1224.24,13.89,1017.2,1233.9
2024-08-19 01:00:00,1224.08,13.88,1016.9,1234
2024-08-19 00:00:00,1223.89,13.89,1016.7,1234
2024-08-18 23:00:00,1223.42,13.89,1016.4,1233.8
2024-08-18 22:00:00,1222.98,13.89,1015.7,1234.1
2024-08-18 21:00:00,1222.48,13.9,1014.8,1234.5
2024-08-18 20:00:00,1221.35,13.91,1013.9,1234.3
2024-08-18 19:00:00,1222.12,13.89,1013.1,1235.9
2024-08-18 18:00:00,1221.52,13.88,1012.6,1235.8
2024-08-18 17:00:00,1221.99,13.87,1011.9,1237
2024-08-18 16:00:00,1221.91,13.87,1011.5,1237.3
2024-08-18 15:00:00,1221.82,13.87,1011.2,1237.5
2024-08-18 14:00:00,1221.78,13.87,1011.2,1237.5
2024-08-18 13:00:00,1221.7,13.87,1010.8,1237.8
2024-08-18 12:00:00,1221.74,13.87,1010.7,1237.9
2024-08-18 11:00:00,1221.57,13.86,1010.4,1238.1
2024-08-18 10:00:00,1220.62,13.86,1010.3,1237.2
2024-08-18 09:00:00,1221.3,13.85,1009.9,1238.3
2024-08-18 08:00:00,1221.29,13.87,1009.6,1238.6
2024-08-18 07:00:00,1221.36,13.86,1009.2,1239.1
2024-08-18 06:00:00,1221.4,13.88,1009,1239.3
2024-08-18 05:00:00,1221.56,13.85,1009.1,1239.4
2024-08-18 04:00:00,1221.97,13.87,1009.2,1239.7
2024-08-18 03:00:00,1222.04,13.85,1009.4,1239.6
2024-08-18 02:00:00,1222.43,13.87,1009.7,1239.7
2024-08-18 01:00:00,1222.63,13.86,1009.9,1239.7
2024-08-18 00:00:00,1223,13.86,1010.1,1239.8
2024-08-17 23:00:00,1223.52,13.86,1010.5,1240
2024-08-17 22:00:00,1223.51,13.84,1010.6,1239.8
2024-08-17 21:00:00,1223.32,13.86,1010.4,1239.9
2024-08-17 20:00:00,1223.38,13.84,1010.3,1240
2024-08-17 19:00:00,1224.28,13.85,1010.7,1240.5
2024-08-17 18:00:00,1224.52,13.84,1011,1240.5
2024-08-17 17:00:00,1224.81,13.85,1011.2,1240.6
2024-08-17 16:00:00,1225.17,13.86,1011.6,1240.5
2024-08-17 15:00:00,1225.26,13.82,1012,1240.2
2024-08-17 14:00:00,1225.07,13.86,1012.4,1239.6
2024-08-17 13:00:00,1225.66,13.85,1012.7,1239.9
2024-08-17 12:00:00,1225.67,13.84,1013.3,1239.3
2024-08-17 11:00:00,1225.67,13.83,1013.4,1239.2
2024-08-17 10:00:00,1224.69,13.84,1013.1,1238.5
2024-08-17 09:00:00,1225.54,13.84,1012.8,1239.7
2024-08-17 08:00:00,1225.52,13.83,1012.8,1239.6
2024-08-17 07:00:00,1225.56,13.83,1012.4,1240.1
2024-08-17 06:00:00,1225.01,13.81,1012.2,1239.7
2024-08-17 05:00:00,1225.43,13.83,1011.9,1240.5
2024-08-17 04:00:00,1225.63,13.82,1012.1,1240.5
2024-08-17 03:00:00,1225.81,13.81,1012.2,1240.6
2024-08-17 02:00:00,1225.98,13.84,1012.5,1240.4
2024-08-17 01:00:00,1226.18,13.81,1012.9,1240.2
2024-08-17 00:00:00,1226.44,13.82,1013,1240.4
2024-08-16 23:00:00,1226.64,13.82,1013.2,1240.4
2024-08-16 22:00:00,1226.74,13.81,1013.4,1240.3
2024-08-16 21:00:00,1226.83,13.82,1013.1,1240.7
2024-08-16 20:00:00,1225.78,13.82,1013.2,1239.5
2024-08-16 19:00:00,1225.9,13.83,1013.4,1239.4
2024-08-16 18:00:00,1227.09,13.82,1013.7,1240.3
2024-08-16 17:00:00,1227.06,13.81,1013.8,1240.2
2024-08-16 16:00:00,1227.55,13.81,1013.9,1240.6
2024-08-16 15:00:00,1227.67,13.81,1014.1,1240.5
2024-08-16 14:00:00,1227.74,13.81,1014.3,1240.4
2024-08-16 13:00:00,1227.62,13.81,1014.1,1240.5
2024-08-16 12:00:00,1227.71,13.8,1014.2,1240.5
2024-08-16 11:00:00,1227.63,13.79,1014.2,1240.4
2024-08-16 10:00:00,1226.7,13.83,1013.7,1239.9
2024-08-16 09:00:00,1226.89,13.81,1013.5,1240.3
2024-08-16 08:00:00,1227.5,13.79,1013.1,1241.4
2024-08-16 07:00:00,1227.67,13.8,1013.1,1241.5
2024-08-16 06:00:00,1227.87,13.82,1013.2,1241.6
2024-08-16 05:00:00,1228.09,13.8,1013.3,1241.8
2024-08-16 04:00:00,1228.31,13.8,1013.8,1241.5
2024-08-16 03:00:00,1228.46,13.79,1014.2,1241.2
2024-08-16 02:00:00,1228.51,13.78,1014.4,1241.1
2024-08-16 01:00:00,1228.71,13.79,1014.6,1241.1
2024-08-16 00:00:00,1228.89,13.77,1014.6,1241.2
2024-08-15 23:00:00,1228.95,13.79,1014.6,1241.3
2024-08-15 22:00:00,1228.92,13.79,1014.3,1241.6
2024-08-15 21:00:00,1228.74,13.78,1013.4,1242.3
2024-08-15 20:00:00,1228.49,13.79,1013.1,1242.4
2024-08-15 19:00:00,1228.57,13.79,1013.2,1242.3
2024-08-15 18:00:00,1228.95,13.8,1013.6,1242.3
2024-08-15 17:00:00,1228.8,13.78,1013.9,1241.9
2024-08-15 16:00:00,1229.53,13.77,1014.3,1242.2
2024-08-15 15:00:00,1229.35,13.78,1014.9,1241.4
2024-08-15 14:00:00,1229.37,13.78,1014.6,1241.7
2024-08-15 13:00:00,1230.02,13.77,1015,1242
2024-08-15 12:00:00,1229.8,13.78,1015.4,1241.4
2024-08-15 11:00:00,1229.84,13.78,1015.8,1241
2024-08-15 10:00:00,1230.08,13.77,1015.8,1241.2
2024-08-15 09:00:00,1230.21,13.76,1016,1241.2
2024-08-15 08:00:00,1230.18,13.74,1015.8,1241.3
2024-08-15 07:00:00,1229.85,13.76,1015.5,1241.3
2024-08-15 06:00:00,1229.65,13.77,1014.6,1242
2024-08-15 05:00:00,1229.63,13.76,1014.8,1241.8
2024-08-15 04:00:00,1229.52,13.77,1014.4,1242.1
2024-08-15 03:00:00,1229.36,13.77,1014.8,1241.5
2024-08-15 02:00:00,1229.47,13.75,1014.5,1241.9
2024-08-15 01:00:00,1229.22,13.73,1014.5,1241.7
2024-08-15 00:00:00,1228.92,13.77,1013.9,1242
2024-08-14 23:00:00,1228.27,13.79,1013.5,1241.7
2024-08-14 22:00:00,1227.67,13.76,1013,1241.6
2024-08-14 21:00:00,1228.03,13.76,1012.4,1242.6
2024-08-14 20:00:00,1227.96,13.76,1011.9,1243.1
2024-08-14 19:00:00,1228.01,13.77,1011.9,1243.1
2024-08-14 18:00:00,1227.96,13.75,1011.9,1243.1
2024-08-14 17:00:00,1227.66,13.76,1011.7,1243
2024-08-14 16:00:00,1227.37,13.77,1011.6,1242.8
2024-08-14 15:00:00,1227.16,13.75,1011.5,1242.6
2024-08-14 14:00:00,1227.87,13.77,1011.2,1243.7
2024-08-14 13:00:00,1227.69,13.76,1010.7,1244
2024-08-14 12:00:00,1227.35,13.75,1010.1,1244.3
2024-08-14 11:00:00,1227.92,13.74,1009.7,1245.3
2024-08-14 10:00:00,1228.01,13.74,1009.5,1245.6
2024-08-14 09:00:00,1228.11,13.73,1009.4,1245.8
2024-08-14 08:00:00,1228.2,13.75,1009.4,1245.8
2024-08-14 07:00:00,1228.24,13.73,1009.7,1245.6
2024-08-14 06:00:00,1228.16,13.72,1009.5,1245.7
2024-08-14 05:00:00,1228.08,13.73,1009,1246.1
2024-08-14 04:00:00,1228.1,13.73,1008.4,1246.8
2024-08-14 03:00:00,1228.3,13.72,1008.7,1246.7
2024-08-14 02:00:00,1228.4,13.74,1010.2,1245.2
2024-08-14 01:00:00,1228.14,13.73,1008.6,1246.6
2024-08-14 00:00:00,1228.32,13.74,1008,1247.4
2024-08-13 23:00:00,1227.97,13.71,1008.4,1246.6
2024-08-13 22:00:00,1228.48,13.72,1008.2,1247.4
2024-08-13 21:00:00,1228.2,13.72,1008.9,1246.4
2024-08-13 20:00:00,1228.36,13.73,1007.7,1247.7
2024-08-13 19:00:00,1228.15,13.72,1007.1,1248.1
2024-08-13 18:00:00,1228.69,13.74,1007,1248.8
2024-08-13 17:00:00,1228.89,13.71,1007,1249
2024-08-13 16:00:00,1229.08,13.72,1007.4,1248.8
2024-08-13 15:00:00,1228.85,13.69,1007.2,1248.8
2024-08-13 14:00:00,1229.08,13.7,1007.4,1248.8
2024-08-13 13:00:00,1229.47,13.69,1007.6,1249
2024-08-13 12:00:00,1229.28,13.72,1007.7,1248.7
2024-08-13 11:00:00,1229.01,13.71,1008.1,1248
2024-08-13 10:00:00,1228.86,13.72,1008.3,1247.6
2024-08-13 09:00:00,1229.51,13.71,1007,1249.6
2024-08-13 08:00:00,1229.68,13.71,1007.1,1249.7
2024-08-13 07:00:00,1229.74,13.69,1007,1249.9
2024-08-13 06:00:00,1229.91,13.7,1007,1250
2024-08-13 05:00:00,1230.07,13.71,1006.8,1250.4
2024-08-13 04:00:00,1229.9,13.69,1006.8,1250.2
2024-08-13 03:00:00,1228.78,13.71,1006.6,1249.3
2024-08-13 02:00:00,1229.32,13.7,1006.6,1249.8
2024-08-13 01:00:00,1229.98,13.68,1006.8,1250.3
2024-08-13 00:00:00,1230,13.7,1006.6,1250.5
2024-08-12 23:00:00,1230.77,13.71,1006.8,1251.1
2024-08-12 22:00:00,1230.9,13.69,1006.8,1251.3
2024-08-12 21:00:00,1231.59,13.68,1006.5,1252.3
2024-08-12 20:00:00,1232.17,13.67,1006.6,1252.7
2024-08-12 19:00:00,1232.6,13.67,1006.8,1253
2024-08-12 18:00:00,1233.03,13.67,1007.1,1253.1
2024-08-12 17:00:00,1233.5,13.69,1007.4,1253.3
2024-08-12 16:00:00,1233.87,13.68,1007.9,1253.2
2024-08-12 15:00:00,1234.09,13.69,1008.2,1253.1
2024-08-12 14:00:00,1233.94,13.68,1008.8,1252.3
2024-08-12 13:00:00,1234.22,13.68,1009.4,1252
2024-08-12 12:00:00,1234.34,13.67,1010,1251.5
2024-08-12 11:00:00,1235.86,13.66,1010.7,1252.3
2024-08-12 10:00:00,1236.33,13.67,1011.4,1252.1
2024-08-12 09:00:00,1236.83,13.69,1011.9,1252.1
2024-08-12 08:00:00,1237.18,13.66,1012.7,1251.6
2024-08-12 07:00:00,1237.55,13.68,1013.1,1251.6
2024-08-12 06:00:00,1237.84,13.67,1013.4,1251.6
2024-08-12 05:00:00,1238.17,13.66,1013.7,1251.6
2024-08-12 04:00:00,1238.6,13.66,1014.3,1251.5
2024-08-12 03:00:00,1238.97,13.66,1014.8,1251.3
2024-08-12 02:00:00,1239.35,13.67,1015.3,1251.2
2024-08-12 01:00:00,1239.64,13.66,1016.1,1250.7
2024-08-12 00:00:00,1239.94,13.62,1016.3,1250.8
2024-08-11 23:00:00,1240.31,13.67,1016.6,1250.9
2024-08-11 22:00:00,1240.25,13.65,1016.8,1250.6
2024-08-11 21:00:00,1239.69,13.66,1016.8,1250
2024-08-11 20:00:00,1240.95,13.64,1017.1,1251
2024-08-11 19:00:00,1241.38,13.63,1017.4,1251.1
2024-08-11 18:00:00,1241.78,13.65,1018,1250.9
2024-08-11 17:00:00,1242.17,13.67,1018.5,1250.8
2024-08-11 16:00:00,1242.4,13.61,1018.9,1250.6
2024-08-11 15:00:00,1242.57,13.63,1019.4,1250.3
2024-08-11 14:00:00,1242.17,13.64,1019.9,1249.4
2024-08-11 13:00:00,1242.17,13.67,1020.2,1249.1
2024-08-11 12:00:00,1242.78,13.65,1021,1248.9
2024-08-11 11:00:00,1242.53,13.65,1021.2,1248.4
2024-08-11 10:00:00,1242.88,13.64,1021.3,1248.7
2024-08-11 09:00:00,1243.13,13.64,1021.4,1248.8
2024-08-11 08:00:00,1243.05,13.63,1021.4,1248.7
2024-08-11 07:00:00,1242.87,13.64,1021.1,1248.9
2024-08-11 06:00:00,1242.81,13.64,1020.6,1249.3
2024-08-11 05:00:00,1242.78,13.63,1020.6,1249.3
2024-08-11 04:00:00,1242.66,13.62,1020.4,1249.4
2024-08-11 03:00:00,1242.65,13.62,1020.1,1249.7
2024-08-11 02:00:00,1242.35,13.66,1020.2,1249.3
2024-08-11 01:00:00,1242.39,13.63,1020.3,1249.2
2024-08-11 00:00:00,1242.6,13.63,1020,1249.7
2024-08-10 23:00:00,1242.65,13.62,1019.9,1249.9
2024-08-10 22:00:00,1242.53,13.61,1019.7,1250
2024-08-10 21:00:00,1242.42,13.62,1019,1250.6
2024-08-10 20:00:00,1242.45,13.6,1018.9,1250.7
2024-08-10 19:00:00,1242.57,13.63,1019.2,1250.5
2024-08-10 18:00:00,1242.59,13.61,1019.2,1250.5
2024-08-10 17:00:00,1242.61,13.61,1019.1,1250.6
2024-08-10 16:00:00,1242.59,13.61,1019,1250.7
2024-08-10 15:00:00,1241.96,13.63,1018.9,1250.2
2024-08-10 14:00:00,1241.5,13.61,1019,1249.6
2024-08-10 13:00:00,1241.59,13.63,1019.2,1249.5
2024-08-10 12:00:00,1242.06,13.63,1019.2,1250
2024-08-10 11:00:00,1242.37,13.59,1019.2,1250.3
2024-08-10 10:00:00,1242.25,13.6,1019.4,1250
2024-08-10 09:00:00,1241.98,13.59,1019,1250.1
2024-08-10 08:00:00,1241.85,13.6,1018.7,1250.3
2024-08-10 07:00:00,1241.62,13.59,1018.1,1250.7
2024-08-10 06:00:00,1241.49,13.61,1017.6,1251
2024-08-10 05:00:00,1241.4,13.6,1017.3,1251.2
2024-08-10 04:00:00,1241.24,13.6,1017.1,1251.3
2024-08-10 03:00:00,1241.21,13.6,1017.1,1251.3
2024-08-10 02:00:00,1241.15,13.6,1017.2,1251.1
2024-08-10 01:00:00,1240.96,13.58,1016.9,1251.2
2024-08-10 00:00:00,1240.81,13.59,1016.5,1251.5
2024-08-09 23:00:00,1240.69,13.59,1016.5,1251.3
2024-08-09 22:00:00,1240.61,13.61,1016,1251.8
2024-08-09 21:00:00,1240.38,13.58,1015.3,1252.2
2024-08-09 20:00:00,1240.09,13.59,1015,1252.3
2024-08-09 19:00:00,1239.9,13.6,1014.4,1252.7
2024-08-09 18:00:00,1239.89,13.57,1013.9,1253.2
2024-08-09 17:00:00,1239.84,13.6,1013.7,1253.3
2024-08-09 16:00:00,1239.78,13.59,1013.6,1253.4
2024-08-09 15:00:00,1239.72,13.59,1013.5,1253.4
2024-08-09 14:00:00,1239.6,13.57,1013.3,1253.5
2024-08-09 13:00:00,1239.5,13.57,1013,1253.7
2024-08-09 12:00:00,1239.43,13.56,1012.7,1253.9
2024-08-09 11:00:00,1239.32,13.58,1012,1254.5
2024-08-09 10:00:00,1239.31,13.57,1011.7,1254.8
2024-08-09 09:00:00,1239.31,13.56,1011.3,1255.2
2024-08-09 08:00:00,1239.42,13.56,1011,1255.7
2024-08-09 07:00:00,1239.63,13.58,1010.7,1256.2
2024-08-09 06:00:00,1239.83,13.57,1010.8,1256.3
2024-08-09 05:00:00,1240.13,13.57,1011.1,1256.3
2024-08-09 04:00:00,1240.36,13.56,1011.7,1255.9
2024-08-09 03:00:00,1240.6,13.56,1011.9,1255.9
2024-08-09 02:00:00,1240.83,13.56,1012.2,1255.9
2024-08-09 01:00:00,1241.09,13.57,1012.5,1255.8
2024-08-09 00:00:00,1240.71,13.56,1013,1254.9
2024-08-08 23:00:00,1240.56,13.59,1013.1,1254.7
2024-08-08 22:00:00,1241.07,13.57,1013.3,1255
2024-08-08 21:00:00,1241.77,13.56,1013.6,1255.4
2024-08-08 20:00:00,1241.32,13.58,1013.8,1254.7
2024-08-08 19:00:00,1241.47,13.56,1013.9,1254.8
2024-08-08 18:00:00,1241.69,13.56,1014.2,1254.7
2024-08-08 17:00:00,1241.49,13.56,1014.6,1254.1
2024-08-08 16:00:00,1241.79,13.53,1014.9,1254.1
2024-08-08 15:00:00,1242.51,13.56,1015.2,1254.5
2024-08-08 14:00:00,1242.56,13.56,1015.4,1254.4
2024-08-08 13:00:00,1241.83,13.56,1015.6,1253.4
2024-08-08 12:00:00,1242.3,13.55,1015.7,1253.8
2024-08-08 11:00:00,1242.13,13.55,1015.6,1253.7
2024-08-08 10:00:00,1242.82,13.54,1015.6,1254.4
2024-08-08 09:00:00,1242.69,13.55,1015.3,1254.6
2024-08-08 08:00:00,1242.48,13.54,1015.1,1254.6
2024-08-08 07:00:00,1242.29,13.53,1014.4,1255.1
2024-08-08 06:00:00,1242.21,13.52,1014.2,1255.2
2024-08-08 05:00:00,1242.24,13.53,1013.8,1255.7
2024-08-08 04:00:00,1242.23,13.52,1013.8,1255.7
2024-08-08 03:00:00,1242.23,13.52,1013.8,1255.7
2024-08-08 02:00:00,1242.25,13.52,1013.9,1255.6
2024-08-08 01:00:00,1242.27,13.53,1014.1,1255.4
2024-08-08 00:00:00,1242.21,13.53,1014.1,1255.3
2024-08-07 23:00:00,1242.07,13.53,1013.7,1255.6
2024-08-07 22:00:00,1241.62,13.53,1013.4,1255.4
2024-08-07 21:00:00,1241.43,13.53,1012.7,1256
2024-08-07 20:00:00,1241.57,13.52,1012.1,1256.7
2024-08-07 19:00:00,1241.32,13.52,1011.6,1257
2024-08-07 18:00:00,1240.91,13.52,1011.4,1256.8
2024-08-07 17:00:00,1241.12,13.52,1011.6,1256.8
2024-08-07 16:00:00,1240.67,13.51,1011.6,1256.3
2024-08-07 15:00:00,1241.09,13.52,1011.6,1256.7
2024-08-07 14:00:00,1241.04,13.52,1011.5,1256.8
2024-08-07 13:00:00,1241.24,13.52,1011.4,1257.1
2024-08-07 12:00:00,1241.51,13.51,1011.5,1257.3
2024-08-07 11:00:00,1241.32,13.5,1011.3,1257.3
2024-08-07 10:00:00,1241.15,13.52,1010.7,1257.7
2024-08-07 09:00:00,1240.98,13.51,1010.3,1258
2024-08-07 08:00:00,1240.94,13.49,1009.8,1258.4
2024-08-07 07:00:00,1240.98,13.53,1009.7,1258.6
2024-08-07 06:00:00,1240.94,13.5,1009.6,1258.6
2024-08-07 05:00:00,1240.96,13.51,1009.2,1259.1
2024-08-07 04:00:00,1240.99,13.51,1009.3,1259
2024-08-07 03:00:00,1241.02,13.5,1009.3,1259
2024-08-07 02:00:00,1241.04,13.48,1009.2,1259.1
2024-08-07 01:00:00,1241.13,13.51,1009.3,1259.1
2024-08-07 00:00:00,1241.26,13.5,1009.2,1259.4
2024-08-06 23:00:00,1240.76,13.49,1008.9,1259.2
2024-08-06 22:00:00,1241.04,13.5,1008.5,1259.9
2024-08-06 21:00:00,1241.16,13.49,1008.2,1260.3
2024-08-06 20:00:00,1241.18,13.49,1007.6,1260.9
2024-08-06 19:00:00,1241.44,13.5,1007.3,1261.5
2024-08-06 18:00:00,1241.71,13.48,1007.4,1261.7
2024-08-06 17:00:00,1241.99,13.48,1007.6,1261.7
2024-08-06 16:00:00,1242.33,13.49,1008,1261.7
2024-08-06 15:00:00,1242.54,13.5,1008.3,1261.6
2024-08-06 14:00:00,1242.73,13.48,1008.5,1261.6
2024-08-06 13:00:00,1242.82,13.47,1008.9,1261.3
2024-08-06 12:00:00,1242.85,13.49,1009.1,1261.1
2024-08-06 11:00:00,1242.4,13.49,1009.5,1260.2
2024-08-06 10:00:00,1243.38,13.46,1009.7,1261
2024-08-06 09:00:00,1243.62,13.48,1009.9,1261.1
2024-08-06 08:00:00,1243.87,13.47,1010.2,1261
2024-08-06 07:00:00,1244.09,13.48,1010.4,1261
2024-08-06 06:00:00,1244.25,13.46,1010.4,1261.2
2024-08-06 05:00:00,1244.53,13.47,1010.6,1261.3
2024-08-06 04:00:00,1244.74,13.47,1010.9,1261.2
2024-08-06 03:00:00,1244.98,13.47,1011.4,1260.9
2024-08-06 02:00:00,1245.18,13.46,1011.7,1260.8
2024-08-06 01:00:00,1245.4,13.46,1012,1260.7
2024-08-06 00:00:00,1245.62,13.45,1012.2,1260.7
2024-08-05 23:00:00,1245.15,13.48,1012.2,1260.3
2024-08-05 22:00:00,1245.17,13.47,1012.1,1260.4
2024-08-05 21:00:00,1245.59,13.46,1011.9,1261
2024-08-05 20:00:00,1245.98,13.46,1011.9,1261.4
2024-08-05 19:00:00,1246.21,13.46,1011.9,1261.7
2024-08-05 18:00:00,1246.47,13.46,1012.3,1261.5
2024-08-05 17:00:00,1246.6,13.44,1012.5,1261.4
2024-08-05 16:00:00,1246.85,13.45,1012.8,1261.4
2024-08-05 15:00:00,1246.81,13.45,1012.8,1261.3
2024-08-05 14:00:00,1246.73,13.45,1013.2,1260.9
2024-08-05 13:00:00,1246.63,13.46,1013.5,1260.5
2024-08-05 12:00:00,1247.4,13.44,1013.8,1260.9
2024-08-05 11:00:00,1247.45,13.44,1013.9,1260.9
2024-08-05 10:00:00,1247.48,13.46,1013.7,1261.1
2024-08-05 09:00:00,1247.4,13.42,1013.7,1261
2024-08-05 08:00:00,1247.47,13.45,1013.5,1261.3
2024-08-05 07:00:00,1247.51,13.43,1013.4,1261.5
2024-08-05 06:00:00,1247.61,13.42,1013.3,1261.7
2024-08-05 05:00:00,1247.85,13.43,1013.3,1261.9
2024-08-05 04:00:00,1248.1,13.44,1013.9,1261.5
2024-08-05 03:00:00,1248.26,13.43,1014.2,1261.4
2024-08-05 02:00:00,1248.38,13.42,1014.6,1261.1
2024-08-05 01:00:00,1248.5,13.43,1014.9,1260.9
2024-08-05 00:00:00,1248.61,13.44,1014.9,1261
2024-08-04 23:00:00,1248.66,13.42,1014.7,1261.3
2024-08-04 22:00:00,1248.64,13.44,1014.8,1261.2
2024-08-04 21:00:00,1248.54,13.42,1014.5,1261.4
2024-08-04 20:00:00,1248.58,13.42,1014.1,1261.8
2024-08-04 19:00:00,1247.94,13.42,1014.2,1261.1
2024-08-04 18:00:00,1248.8,13.42,1014.5,1261.6
2024-08-04 17:00:00,1248.87,13.45,1014.7,1261.5
2024-08-04 16:00:00,1248.88,13.42,1014.6,1261.6
2024-08-04 15:00:00,1248.66,13.41,1014.7,1261.3
2024-08-04 14:00:00,1248.71,13.43,1014.6,1261.5
2024-08-04 13:00:00,1248.72,13.4,1014.8,1261.3
2024-08-04 12:00:00,1248.41,13.41,1014.5,1261.2
2024-08-04 11:00:00,1248.36,13.42,1014.1,1261.6
2024-08-04 10:00:00,1248.14,13.42,1013.7,1261.8
2024-08-04 09:00:00,1247.95,13.4,1013.5,1261.8
2024-08-04 08:00:00,1247.76,13.41,1013,1262.1
2024-08-04 07:00:00,1247.63,13.42,1012.7,1262.3
2024-08-04 06:00:00,1247.51,13.41,1012,1262.9
2024-08-04 05:00:00,1247.47,13.39,1011.8,1263
2024-08-04 04:00:00,1247.45,13.4,1011.7,1263.1
2024-08-04 03:00:00,1247.44,13.39,1011.7,1263.1
2024-08-04 02:00:00,1247.41,13.39,1011.5,1263.3
2024-08-04 01:00:00,1247.39,13.38,1011.4,1263.4
2024-08-04 00:00:00,1247.53,13.4,1011.7,1263.2
2024-08-03 23:00:00,1247.41,13.39,1011.7,1263.1
2024-08-03 22:00:00,1247.4,13.39,1011.1,1263.7
2024-08-03 21:00:00,1247.38,13.41,1010.3,1264.5
2024-08-03 20:00:00,1247.18,13.39,1010.3,1264.3
2024-08-03 19:00:00,1247.32,13.39,1010.5,1264.2
2024-08-03 18:00:00,1247.47,13.39,1010.8,1264.1
2024-08-03 17:00:00,1247.58,13.39,1010.5,1264.5
2024-08-03 16:00:00,1247.87,13.4,1010.8,1264.5
2024-08-03 15:00:00,1247.58,13.4,1010.6,1264.4
2024-08-03 14:00:00,1247.02,13.4,1010.6,1263.8
2024-08-03 13:00:00,1247.98,13.39,1010.8,1264.6
2024-08-03 12:00:00,1245.96,13.41,1011,1262.3
2024-08-03 11:00:00,1247.87,13.38,1011.1,1264.2
2024-08-03 10:00:00,1248.06,13.38,1010.9,1264.6
2024-08-03 09:00:00,1247.98,13.39,1010.4,1265
2024-08-03 08:00:00,1248.01,13.38,1010.3,1265.1
2024-08-03 07:00:00,1247.99,13.37,1010,1265.4
2024-08-03 06:00:00,1248.12,13.38,1010,1265.5
2024-08-03 05:00:00,1248.21,13.4,1010,1265.6
2024-08-03 04:00:00,1248.28,13.37,1010.1,1265.6
2024-08-03 03:00:00,1248.34,13.36,1010.1,1265.7
2024-08-03 02:00:00,1248.48,13.37,1010.3,1265.6
2024-08-03 01:00:00,1248.54,13.37,1010.2,1265.8
2024-08-03 00:00:00,1248.74,13.38,1010.2,1266
2024-08-02 23:00:00,1248.73,13.37,1010,1266.2
2024-08-02 22:00:00,1248.87,13.38,1010,1266.3
2024-08-02 21:00:00,1248.04,13.37,1009.4,1266.1
2024-08-02 20:00:00,1249.16,13.37,1009.2,1267.4
2024-08-02 19:00:00,1249,13.37,1009.4,1267
2024-08-02 18:00:00,1248.82,13.38,1009.8,1266.5
2024-08-02 17:00:00,1248.84,13.37,1010.1,1266.2
2024-08-02 16:00:00,1249.35,13.36,1010.3,1266.5
2024-08-02 15:00:00,1250.01,13.37,1010.6,1266.9
2024-08-02 14:00:00,1249.72,13.36,1010.9,1266.3
2024-08-02 13:00:00,1249.77,13.35,1011.5,1265.7
2024-08-02 12:00:00,1249.53,13.37,1011.7,1265.2
2024-08-02 11:00:00,1250.38,13.35,1011.6,1266.2
2024-08-02 10:00:00,1250.79,13.34,1011.8,1266.4
2024-08-02 09:00:00,1250.86,13.34,1012.2,1266.1
2024-08-02 08:00:00,1250.85,13.34,1012.1,1266.2
2024-08-02 07:00:00,1250.89,13.36,1011.9,1266.4
2024-08-02 06:00:00,1250.93,13.35,1011.9,1266.5
2024-08-02 05:00:00,1250.98,13.37,1011.7,1266.7
2024-08-02 04:00:00,1251.01,13.35,1011.7,1266.8
2024-08-02 03:00:00,1251.08,13.34,1012,1266.5
2024-08-02 02:00:00,1251.1,13.34,1012.2,1266.3
2024-08-02 01:00:00,1250.99,13.33,1012.1,1266.3
2024-08-02 00:00:00,1250.67,13.33,1011.9,1266.2
2024-08-01 23:00:00,1250.6,13.34,1011.6,1266.4
2024-08-01 22:00:00,1251.04,13.33,1011.7,1266.8
2024-08-01 21:00:00,1250.77,13.33,1011.2,1267
2024-08-01 20:00:00,1250.92,13.34,1010.7,1267.7
2024-08-01 19:00:00,1250.99,13.34,1010.7,1267.8
2024-08-01 18:00:00,1250.75,13.34,1010.5,1267.7
2024-08-01 17:00:00,1251.21,13.32,1010.9,1267.8
2024-08-01 16:00:00,1251.19,13.33,1010.7,1268
2024-08-01 15:00:00,1251.14,13.32,1010.8,1267.8
2024-08-01 14:00:00,1251.22,13.33,1010.9,1267.8
2024-08-01 13:00:00,1251.29,13.34,1011,1267.8
2024-08-01 12:00:00,1251.3,13.33,1011,1267.8
2024-08-01 11:00:00,1251.38,13.33,1010.5,1268.4
2024-08-01 10:00:00,1251.52,13.32,1010.7,1268.3
2024-08-01 09:00:00,1251.65,13.33,1010.2,1268.9
2024-08-01 08:00:00,1251.97,13.31,1011,1268.4
2024-08-01 07:00:00,1251.98,13.32,1011,1268.5
2024-08-01 06:00:00,1252.12,13.32,1010.8,1268.8
2024-08-01 05:00:00,1252.32,13.31,1010.7,1269.1
2024-08-01 04:00:00,1252.55,13.31,1011,1269
2024-08-01 03:00:00,1252.77,13.31,1011.4,1268.9
2024-08-01 02:00:00,1252.97,13.32,1011.4,1269.1
2024-08-01 01:00:00,1253.09,13.31,1011.8,1268.8
